evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
150,1106,7.135910625878217,314.434584222927,3.7496551027563583,0.22207157198578065,0.8167148401562578,0.1429557039346158,0.9394896934971432,0.10624550202206168,11,0.7272727272727273,4,"[2201.0420895604893,2201.0420895604893,2201.0420895604893,2201.0420895604893]","[13.961038961038959,13.097094259390506,12.660256410256409,14.144736842105264]","[0.0,0.0,0.0,0.0]","[89.71267442275746,96.37230522816022,93.54379405166588,56.521982131243135]","[0.7141203703703705,0.712962962962963,0.7152777777777778,0.712962962962963]","[0.0,0.0,0.0,0.0]","[0.3368055555555556,0.3530092592592593,0.3287037037037037,0.2476851851851852]","[13.085255066387141,13.523057748234317,15.515873015873016,13.14655172413793]","[98.87615740740742,98.93402777777777,98.95601851851852,99.03935185185185]","[72.07792207792208,71.43869596031183,67.0994968349294,69.81981981981981]","[2038.8429493244698,2057.37194932447,2047.54894932447,1948.4539493244697]"
150,1106,1.1347625846302747,280.99117961668924,6.391299073053875,0.6098292751712564,1.9213530782959292,0.16469642221800174,1.3631288963672632,0.3562155817813054,4,0.7272727272727273,3,"[3371.8941554002718,3371.8941554002718,3371.8941554002718]","[13.342491201904837,13.014755948013523,13.169091218003881]","[0.27484953347291413,0.19709962560780475,0.21442584949555438]","[9639.948436002003,8610.911811908105,10178.113555100601]","[6.888888888888889,6.888888888888889,6.888888888888889]","[0.707968989560733,0.8485544082404664,0.7648345845348272]","[21.914351851851855,19.71759259259259,24.899305555555557]","[14.057809617478387,13.909006886415806,13.83328722510009]","[71.19675925925927,73.39351851851852,68.21180555555554]","[71.79551394680024,72.06657003663165,72.0722052646037]","[29481.220055068028,27112.68155506807,31191.34805506793]"
150,1106,0.8325791534143437,317.13219035597075,8.377980082945454,0.8203642429936799,1.0289090571071755,0.29003126048474526,1.4643588139052588,0.7791699295894989,4,0.7727272727272727,2,"[3805.5862842716483,3805.5862842716483]","[13.052291388640409,12.938325604627774]","[0.21596109982456824,0.17985887127669958]","[8412.905990423204,9879.448209198505]","[10.583333333333334,10.583333333333334]","[0.7537103346206167,0.7584130354756906]","[26.038194444444446,29.989583333333336]","[13.670128826650657,13.82521657938538]","[63.37847222222222,59.427083333333336]","[71.99932554853572,72.05004566372091]","[27453.550439814033,31190.27243981402]"
150,1106,3.521827325134856,267.8432747280005,0.7850979975622631,1.2098260296797763,1.3032483413252336,0.7555892833514568,1.885750889144893,0.2813943995261601,2,0.890909090909091,5,"[803.5298241840014,669.6081868200013,803.5298241840014,803.5298241840014,803.5298241840014]","[12.743506493506493,13.040123456790123,12.380952380952381,10.977443609022556,14.751552795031056]","[0.0,0.0,0.0,0.0,0.0]","[143.93064306184095,59.467864192982574,102.78565012435148,97.4447453056865,95.0978539387196]","[0.5277777777777778,0.4398148148148148,0.5277777777777778,0.5277777777777778,0.5277777777777778]","[1.2353210309592804,0.0,1.4928698752228162,2.444841979725701,0.0]","[0.3090277777777778,0.1238425925925926,0.2175925925925926,0.20717592592592593,0.21875]","[20.240963855421686,15.740740740740739,19.558823529411764,15.476190476190474,17.257264351523744]","[99.16319444444446,99.43634259259261,99.25462962962962,99.26504629629629,99.25347222222223]","[65.03012048192771,68.05555555555554,66.66666666666666,71.66666666666666,70.479302832244]","[770.8745388295249,535.1975388295247,645.6900388295247,639.8375388295246,625.0760388295247]"
150,1106,5.645456643053194,416.34820018729437,10.36618357991164,0.15631592740402966,1.109359817826838,0.6828227536195831,1.939059908365193,0.8190637964787266,9,0.7272727272727273,1,"[2289.915101030119]","[12.747760974893556]","[0.0]","[239.00647708135187]","[0.9467592592592593]","[0.3184713375796179]","[25.12152777777778]","[12.75]","[72.99305555555556]","[72.11151079136691]","[5639.781118356106]"
150,1106,5.917810854454091,170.67135793313105,3.8814094189939037,0.15563358830733445,1.793498458936742,0.6123675774799517,1.508696234026266,0.1880096242019348,7,0.7575757575757577,3,"[2474.7346900303996,3072.0844427963575,2133.3919741641375]","[13.510416666666668,12.822966507177034,14.02116402116402]","[0.25,0.4345018450184502,0.0]","[362.09453567366154,425.150024565424,263.83937285462275]","[0.9768518518518519,1.2164351851851851,0.8402777777777778]","[0.0,0.0,0.0]","[10.534722222222223,1.1967592592592595,1.2476851851851851]","[12.5,13.09995514354067,13.202824707249487]","[88.45717592592592,97.49074074074073,97.40625]","[72.20792704947635,72.96650717703349,70.79954474320672]","[2887.6220211186187,3085.6740211186193,2583.7980211186186]"
150,1106,8.110799492476733,267.6600761931954,4.693355061172152,0.9266547492770029,1.5633722740102516,0.312727448366554,1.1434921176451815,0.8014114802208383,10,0.8181818181818182,2,"[2676.600761931954,2408.9406857387585]","[12.25,14.694122351059576]","[0.0,0.0]","[79.70034551696016,98.36806802270351]","[0.7638888888888888,0.693287037037037]","[0.0,0.0]","[0.18171296296296297,0.2326388888888889]","[12.01923076923077,13.62704918032787]","[99.02199074074073,99.03819444444444]","[75.96153846153847,73.66053578568572]","[2471.3764293642307,2509.0239293642308]"
150,1106,5.002483522560048,192.29123173570943,0.8309036292051711,1.4370574419032358,1.92666474767856,0.6092671374891196,0.9962103724106024,0.9713069664405455,5,0.8787878787878788,3,"[769.1649269428377,769.1649269428377,769.1649269428377]","[13.303176053580215,12.688218532745239,12.96225411597028]","[0.16488753140508405,0.20753564444218944,0.08462497773026902]","[7312.331191103989,10665.893046512008,1819.5758113944592]","[0.35185185185185186,0.35185185185185186,0.35185185185185186]","[0.6490777285576921,0.5637480798771122,0.8755538751359813]","[16.157407407407405,29.113425925925924,3.094907407407407]","[13.66348664619558,13.568475693149324,13.427783192379037]","[83.49074074074073,70.53472222222223,96.55324074074073]","[72.08533854787457,72.91991433143627,72.48833319076539]","[20490.806242018574,30413.349742018494,5602.020742018662]"
150,1106,5.645456643053194,416.34820018729437,10.36618357991164,0.15631592740402966,1.109359817826838,0.6828227536195831,1.97130476443386,0.8190637964787266,2,0.7272727272727273,1,"[1665.3928007491775]","[11.901306240928882]","[0.0]","[190.36528876268136]","[0.6851851851851852]","[1.1460761460761462]","[71.96296296296296]","[14.25796425796426]","[27.266203703703702]","[70.67147613762486]","[5502.420118356105]"
150,1106,4.306652591551919,189.70865219927467,14.129826023014383,0.6689122759831733,1.7102695727256327,0.24633774103239697,0.460823900906253,0.5701695898494745,3,0.7272727272727273,2,"[1707.377869793472,1707.377869793472]","[12.90905306887695,12.867458955677222]","[0.19795258789342712,0.17064980541515384]","[37413.55430403048,37732.528022196435]","[0.9166666666666666,0.9166666666666666]","[0.7611507076216728,0.6954387435544869]","[85.60763888888889,85.63657407407408]","[13.811027030718282,13.760631311949949]","[13.475694444444445,13.44675925925926]","[72.22943860020936,72.14678854849095]","[111060.50049105333,112197.01549105364]"
